ID,job,marital,education,default,housing,loan,contact,month,poutcome,label
CLIENT382,retired,married,tertiary,no,no,no,telephone,mar,unknown,yes
CLIENT383,services,married,secondary,no,yes,no,telephone,may,failure,no
CLIENT384,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,no
CLIENT385,blue-collar,married,primary,no,no,no,cellular,apr,unknown,no
CLIENT386,management,married,tertiary,no,no,no,unknown,jun,unknown,no
CLIENT387,technician,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT388,blue-collar,married,secondary,no,no,no,cellular,may,unknown,no
CLIENT389,services,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT390,management,single,tertiary,no,yes,no,cellular,feb,other,no
CLIENT391,blue-collar,single,primary,no,yes,yes,unknown,jun,unknown,no
CLIENT392,retired,married,unknown,no,no,no,cellular,mar,unknown,no
CLIENT393,technician,married,secondary,no,no,no,cellular,aug,unknown,no
CLIENT394,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
CLIENT395,technician,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT396,admin.,married,secondary,no,yes,no,cellular,jun,unknown,no
CLIENT397,technician,single,tertiary,no,no,no,cellular,may,success,no
CLIENT398,blue-collar,married,primary,no,yes,yes,telephone,may,unknown,no
CLIENT399,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,no
CLIENT400,technician,divorced,tertiary,no,yes,no,cellular,nov,unknown,no
CLIENT401,blue-collar,single,secondary,no,no,yes,cellular,jul,unknown,yes
CLIENT402,blue-collar,single,secondary,no,no,no,cellular,jul,unknown,no
CLIENT403,retired,married,primary,yes,no,yes,cellular,nov,unknown,no
CLIENT404,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,no
CLIENT405,self-employed,married,secondary,no,yes,no,cellular,aug,unknown,no
CLIENT406,technician,married,tertiary,no,yes,no,unknown,may,unknown,no
CLIENT407,technician,married,secondary,no,no,no,cellular,jul,unknown,no
CLIENT408,management,married,secondary,no,yes,no,telephone,may,failure,no
CLIENT409,admin.,married,secondary,no,no,no,cellular,jan,failure,yes
CLIENT410,management,married,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT411,blue-collar,single,secondary,no,no,no,cellular,feb,unknown,no
CLIENT412,retired,divorced,tertiary,no,yes,no,cellular,nov,failure,yes
CLIENT413,management,married,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT414,blue-collar,married,secondary,no,no,no,telephone,aug,unknown,no
CLIENT415,management,divorced,tertiary,no,no,no,cellular,jul,unknown,yes
CLIENT416,services,single,secondary,no,no,no,cellular,aug,unknown,no
CLIENT417,blue-collar,single,primary,no,no,no,cellular,jan,unknown,no
CLIENT418,self-employed,married,secondary,no,yes,yes,cellular,jul,unknown,no
CLIENT419,technician,married,secondary,no,yes,yes,cellular,nov,unknown,no
CLIENT420,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,no
CLIENT421,management,married,tertiary,no,yes,no,cellular,may,failure,no
CLIENT422,technician,single,tertiary,no,yes,no,cellular,apr,unknown,no
CLIENT423,management,single,tertiary,no,yes,no,cellular,apr,failure,no
CLIENT424,services,single,secondary,no,yes,no,unknown,may,unknown,no
CLIENT425,blue-collar,single,primary,no,yes,no,unknown,jun,unknown,no
CLIENT426,blue-collar,married,primary,no,yes,yes,unknown,may,unknown,no
CLIENT427,technician,married,tertiary,no,yes,no,unknown,may,unknown,no
CLIENT428,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT429,management,married,tertiary,no,yes,no,cellular,nov,unknown,no
CLIENT430,management,married,primary,no,no,no,cellular,feb,unknown,no
CLIENT431,management,married,tertiary,no,yes,no,cellular,may,unknown,no
CLIENT432,technician,single,tertiary,no,yes,no,cellular,jul,unknown,no
CLIENT433,blue-collar,married,secondary,no,no,no,cellular,may,failure,no
CLIENT434,management,married,tertiary,no,no,yes,cellular,jul,unknown,no
CLIENT435,entrepreneur,divorced,tertiary,no,no,no,unknown,jun,unknown,no
CLIENT436,self-employed,married,tertiary,no,yes,no,cellular,may,unknown,no
CLIENT437,admin.,single,secondary,no,yes,no,cellular,apr,other,no
CLIENT438,management,married,secondary,no,yes,no,cellular,nov,unknown,no
CLIENT439,management,married,tertiary,no,yes,no,cellular,aug,unknown,no
CLIENT440,admin.,divorced,tertiary,no,yes,no,unknown,may,unknown,no
CLIENT441,admin.,single,secondary,no,yes,no,cellular,may,unknown,no
CLIENT442,technician,single,secondary,no,no,no,cellular,aug,unknown,no
CLIENT443,management,married,tertiary,no,yes,no,telephone,jul,unknown,yes
CLIENT444,retired,married,secondary,no,no,no,cellular,sep,unknown,no
CLIENT445,blue-collar,married,secondary,no,yes,no,cellular,apr,unknown,no
CLIENT446,technician,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT447,retired,married,tertiary,no,no,no,cellular,apr,unknown,no
CLIENT448,admin.,married,secondary,no,no,no,cellular,jul,unknown,no
CLIENT449,entrepreneur,married,tertiary,no,yes,no,cellular,nov,unknown,no
CLIENT450,technician,married,secondary,no,yes,no,cellular,nov,unknown,yes
CLIENT451,admin.,divorced,secondary,no,yes,no,cellular,apr,unknown,no
CLIENT452,technician,married,secondary,no,yes,yes,unknown,may,unknown,no
CLIENT453,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,no
CLIENT454,management,married,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT455,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT456,self-employed,single,tertiary,no,no,no,cellular,apr,unknown,yes
CLIENT457,services,single,secondary,no,no,yes,cellular,jul,unknown,no
CLIENT458,technician,single,secondary,no,no,no,cellular,jul,unknown,no
CLIENT459,management,divorced,tertiary,no,no,no,cellular,may,failure,no
CLIENT460,unemployed,married,tertiary,no,no,no,unknown,may,unknown,no
CLIENT461,blue-collar,married,secondary,no,yes,no,cellular,aug,unknown,no
CLIENT462,management,divorced,tertiary,no,no,no,unknown,jun,unknown,no
CLIENT463,blue-collar,divorced,secondary,no,yes,no,cellular,nov,unknown,no
CLIENT464,blue-collar,married,secondary,no,yes,no,cellular,sep,success,yes
CLIENT465,housemaid,married,secondary,no,no,no,telephone,feb,failure,no
CLIENT466,self-employed,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT467,management,married,tertiary,no,yes,no,unknown,may,unknown,no
CLIENT468,management,single,secondary,no,yes,no,cellular,nov,unknown,no
CLIENT469,blue-collar,single,primary,no,yes,no,unknown,jun,unknown,no
CLIENT470,management,married,tertiary,no,yes,no,cellular,nov,unknown,no
CLIENT471,self-employed,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT472,entrepreneur,married,secondary,yes,yes,no,cellular,jul,unknown,no
CLIENT473,admin.,married,secondary,no,no,no,cellular,mar,unknown,yes
CLIENT474,management,married,tertiary,no,yes,no,unknown,may,unknown,no
CLIENT475,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
CLIENT476,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT477,retired,married,tertiary,no,no,no,telephone,may,success,yes
CLIENT478,services,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT479,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT480,management,single,unknown,no,yes,no,unknown,may,unknown,no
CLIENT481,management,single,secondary,no,yes,no,telephone,jul,unknown,no
CLIENT482,technician,married,secondary,no,yes,no,cellular,feb,failure,no
CLIENT483,management,married,tertiary,no,no,no,cellular,jul,unknown,no
CLIENT484,management,married,tertiary,no,yes,no,cellular,jun,unknown,no
CLIENT485,housemaid,married,primary,no,yes,no,unknown,jun,unknown,no
CLIENT486,services,divorced,secondary,yes,yes,no,cellular,jul,unknown,no
CLIENT487,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
CLIENT488,blue-collar,single,primary,no,yes,no,unknown,jun,unknown,no
CLIENT489,management,married,tertiary,no,yes,no,cellular,aug,unknown,no
CLIENT490,blue-collar,married,unknown,no,yes,no,unknown,may,unknown,no
CLIENT491,services,divorced,secondary,no,yes,no,unknown,may,unknown,no
CLIENT492,admin.,married,secondary,no,no,no,telephone,mar,success,yes
CLIENT493,admin.,married,secondary,no,no,no,cellular,aug,unknown,yes
CLIENT494,technician,single,secondary,no,yes,no,cellular,aug,unknown,yes
CLIENT495,management,divorced,tertiary,no,yes,no,unknown,may,unknown,no
CLIENT496,housemaid,married,secondary,no,yes,no,cellular,may,failure,no
CLIENT497,technician,single,secondary,no,yes,yes,cellular,nov,unknown,no
CLIENT498,technician,single,secondary,no,no,yes,unknown,jun,unknown,no
CLIENT499,management,single,tertiary,no,yes,no,cellular,nov,unknown,no
CLIENT500,management,single,tertiary,no,no,no,cellular,aug,failure,no
CLIENT501,admin.,married,secondary,no,yes,yes,telephone,jul,unknown,no
CLIENT502,management,married,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT503,student,single,primary,no,no,no,cellular,jul,unknown,yes
CLIENT504,management,married,tertiary,no,no,no,cellular,oct,unknown,no
CLIENT505,unemployed,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT506,self-employed,single,primary,no,no,yes,cellular,jul,unknown,no
CLIENT507,self-employed,divorced,tertiary,no,yes,no,unknown,jun,unknown,no
CLIENT508,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,no
CLIENT509,blue-collar,single,secondary,no,no,no,cellular,jun,unknown,yes
CLIENT510,blue-collar,married,secondary,no,yes,yes,cellular,feb,failure,no
CLIENT511,management,married,tertiary,no,yes,no,cellular,jul,unknown,no
CLIENT512,technician,married,secondary,no,yes,no,cellular,feb,failure,yes
CLIENT513,management,divorced,tertiary,no,yes,no,unknown,may,unknown,no
CLIENT514,management,married,tertiary,no,yes,no,cellular,jul,unknown,no
CLIENT515,unemployed,divorced,primary,no,no,no,cellular,apr,failure,no
CLIENT516,technician,married,tertiary,no,yes,yes,unknown,jun,unknown,no
CLIENT517,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,yes
CLIENT518,management,married,tertiary,no,yes,no,cellular,may,other,no
CLIENT519,retired,married,secondary,no,no,no,cellular,sep,other,no
CLIENT520,services,married,secondary,no,no,no,unknown,jun,unknown,no
CLIENT521,entrepreneur,married,secondary,no,no,no,telephone,nov,unknown,no
CLIENT522,admin.,divorced,secondary,no,yes,no,cellular,nov,failure,no
CLIENT523,blue-collar,married,primary,no,no,no,cellular,aug,unknown,no
CLIENT524,services,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT525,retired,married,primary,no,no,no,unknown,jun,unknown,no
CLIENT526,admin.,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT527,unemployed,divorced,secondary,no,no,no,cellular,jul,unknown,no
CLIENT528,services,married,primary,no,yes,no,cellular,may,failure,no
CLIENT529,management,married,tertiary,no,yes,no,telephone,nov,unknown,no
CLIENT530,services,single,secondary,no,yes,no,cellular,may,unknown,no
CLIENT531,management,married,primary,no,yes,no,telephone,may,unknown,no
CLIENT532,admin.,single,secondary,no,yes,no,cellular,apr,unknown,no
CLIENT533,technician,divorced,secondary,no,yes,no,unknown,may,unknown,no
CLIENT534,blue-collar,married,secondary,no,no,no,cellular,jun,unknown,no
CLIENT535,blue-collar,married,primary,no,no,no,cellular,aug,unknown,no
CLIENT536,management,married,tertiary,no,no,no,cellular,jun,unknown,no
CLIENT537,management,single,secondary,no,no,no,cellular,jul,unknown,no
CLIENT538,technician,married,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT539,admin.,married,secondary,no,yes,yes,unknown,may,unknown,no
CLIENT540,admin.,single,secondary,no,no,no,cellular,jul,success,yes
CLIENT541,technician,single,unknown,no,no,no,cellular,jul,unknown,no
CLIENT542,services,married,secondary,no,yes,no,cellular,jul,unknown,no
CLIENT543,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT544,admin.,married,secondary,no,no,no,cellular,aug,unknown,no
CLIENT545,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,no
CLIENT546,self-employed,married,secondary,yes,no,no,cellular,feb,unknown,no
CLIENT547,management,married,tertiary,no,no,no,cellular,jul,unknown,no
CLIENT548,management,single,tertiary,no,no,no,telephone,nov,unknown,no
CLIENT549,student,single,secondary,no,yes,no,cellular,apr,unknown,no
CLIENT550,blue-collar,married,primary,no,no,no,unknown,jun,unknown,no
CLIENT551,technician,married,secondary,no,yes,no,cellular,apr,other,no
CLIENT552,retired,married,secondary,no,no,no,cellular,sep,failure,no
CLIENT553,self-employed,married,tertiary,no,yes,no,unknown,may,unknown,no
CLIENT554,technician,single,secondary,no,no,no,unknown,may,unknown,no
CLIENT555,admin.,married,secondary,no,yes,no,cellular,may,success,no
CLIENT556,blue-collar,married,primary,no,no,no,cellular,aug,unknown,no
CLIENT557,management,single,tertiary,no,no,no,cellular,aug,unknown,yes
CLIENT558,blue-collar,married,secondary,yes,no,yes,cellular,jul,unknown,yes
CLIENT559,technician,divorced,secondary,no,yes,no,cellular,aug,unknown,no
CLIENT560,technician,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT561,student,single,secondary,no,no,no,cellular,apr,unknown,no
CLIENT562,services,married,secondary,no,yes,no,cellular,may,unknown,no
CLIENT563,technician,married,secondary,no,yes,no,cellular,nov,failure,no
CLIENT564,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT565,technician,married,secondary,no,yes,yes,cellular,jan,failure,no
CLIENT566,self-employed,single,tertiary,no,no,no,cellular,jan,unknown,no
CLIENT567,management,divorced,tertiary,no,yes,no,unknown,jun,unknown,no
CLIENT568,unemployed,married,primary,no,no,no,cellular,jan,unknown,no
CLIENT569,student,single,secondary,no,no,no,cellular,mar,unknown,no
CLIENT570,entrepreneur,married,unknown,no,yes,no,unknown,may,unknown,no
CLIENT571,self-employed,married,secondary,no,no,no,cellular,aug,unknown,no
CLIENT572,management,married,tertiary,no,yes,no,cellular,apr,failure,no
CLIENT573,retired,married,secondary,no,no,no,cellular,aug,unknown,no
CLIENT574,services,divorced,secondary,no,yes,no,cellular,may,unknown,no
CLIENT575,retired,married,unknown,no,no,no,cellular,aug,unknown,no
CLIENT576,services,married,secondary,no,yes,yes,cellular,may,unknown,no
CLIENT577,management,married,tertiary,no,yes,no,cellular,jul,unknown,no
CLIENT578,blue-collar,married,secondary,no,no,no,cellular,feb,other,no
CLIENT579,technician,single,tertiary,no,no,yes,cellular,feb,failure,no
CLIENT580,management,married,tertiary,no,yes,yes,cellular,jul,unknown,no
CLIENT581,technician,single,secondary,no,no,no,cellular,apr,unknown,yes
CLIENT582,admin.,married,secondary,no,yes,yes,telephone,may,unknown,no
CLIENT583,management,single,tertiary,no,no,no,cellular,jan,unknown,no
CLIENT584,technician,married,secondary,no,yes,no,cellular,jul,unknown,no
CLIENT585,management,divorced,tertiary,no,yes,no,cellular,jul,unknown,no
CLIENT586,self-employed,single,secondary,no,yes,no,cellular,may,unknown,no
CLIENT587,self-employed,married,tertiary,no,yes,yes,cellular,jul,unknown,no
CLIENT588,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,no
CLIENT589,blue-collar,married,secondary,no,no,yes,cellular,jul,unknown,no
CLIENT590,self-employed,married,tertiary,no,no,no,unknown,jun,unknown,no
CLIENT591,technician,married,secondary,no,no,yes,cellular,jul,unknown,no
CLIENT592,services,married,secondary,no,yes,yes,unknown,may,unknown,no
CLIENT593,technician,married,secondary,no,no,no,cellular,jun,unknown,no
CLIENT594,unemployed,single,tertiary,yes,yes,no,cellular,jul,unknown,no
CLIENT595,entrepreneur,married,unknown,no,no,no,cellular,jan,unknown,no
CLIENT596,housemaid,married,primary,no,yes,no,cellular,aug,failure,no
CLIENT597,housemaid,married,primary,no,no,no,cellular,aug,unknown,no
CLIENT598,retired,divorced,unknown,no,yes,no,cellular,jan,failure,no
CLIENT599,technician,divorced,secondary,no,yes,no,telephone,jul,unknown,no
CLIENT600,retired,divorced,tertiary,no,yes,yes,cellular,jul,unknown,no
CLIENT601,entrepreneur,married,tertiary,no,yes,yes,telephone,nov,unknown,no
CLIENT602,blue-collar,married,primary,no,yes,no,cellular,apr,success,no
CLIENT603,services,single,secondary,no,no,no,cellular,jul,unknown,yes
CLIENT604,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,no
CLIENT605,admin.,married,secondary,no,yes,yes,cellular,aug,unknown,no
CLIENT606,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT607,technician,divorced,tertiary,no,no,no,cellular,jul,unknown,no
CLIENT608,unemployed,single,tertiary,no,no,no,telephone,feb,unknown,no
CLIENT609,technician,married,tertiary,no,yes,yes,cellular,may,unknown,no
CLIENT610,services,single,secondary,no,no,no,unknown,may,unknown,no
CLIENT611,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,no
CLIENT612,entrepreneur,single,tertiary,no,no,no,cellular,jul,unknown,no
CLIENT613,self-employed,married,tertiary,no,no,no,cellular,aug,unknown,yes
CLIENT614,technician,married,tertiary,no,yes,no,cellular,apr,failure,no
CLIENT615,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,no
CLIENT616,management,single,tertiary,no,yes,yes,cellular,jul,unknown,no
CLIENT617,management,single,secondary,no,no,no,cellular,aug,unknown,no
CLIENT618,technician,married,tertiary,no,yes,no,cellular,may,unknown,no
CLIENT619,technician,married,tertiary,no,no,no,cellular,aug,success,yes
CLIENT620,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,no
CLIENT621,technician,single,tertiary,no,yes,no,cellular,aug,unknown,no
CLIENT622,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,no
