ID,school,sex,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,label
STUDENT601,MS,F,U,GT3,T,mid,mid,other,other,course,mother,medium,medium,none,no,yes,no,no,no,yes,yes,yes,very_bad,mediocre,very_bad,very_bad,very_bad,bad,four_to_six,D
STUDENT602,MS,F,U,LE3,T,mid,mid,services,services,course,father,medium,high,none,no,no,no,no,yes,yes,yes,yes,excellent,good,excellent,very_bad,good,mediocre,none,C
STUDENT603,MS,F,R,LE3,A,high,mid,teacher,other,reputation,mother,low,medium,none,no,no,no,yes,yes,yes,yes,yes,excellent,mediocre,very_bad,very_bad,very_bad,excellent,none,F
STUDENT604,MS,F,U,GT3,T,low,low,at_home,services,course,mother,high,medium,low,no,no,no,no,yes,no,no,no,good,good,bad,very_bad,bad,bad,one_to_three,D
STUDENT605,MS,F,U,GT3,T,low,low,at_home,services,other,father,medium,low,low,no,no,no,no,yes,no,no,no,excellent,excellent,excellent,bad,mediocre,bad,none,F
STUDENT606,MS,F,U,GT3,T,high,mid,teacher,other,course,father,medium,very_high,none,no,no,no,no,yes,yes,yes,yes,good,bad,mediocre,mediocre,very_bad,excellent,none,A+
STUDENT607,MS,F,R,LE3,A,mid,low,services,other,reputation,mother,medium,medium,none,no,no,no,yes,yes,yes,yes,yes,excellent,mediocre,mediocre,very_bad,bad,bad,four_to_six,C
STUDENT608,MS,F,U,LE3,A,low,low,at_home,services,course,mother,low,medium,none,no,no,no,no,yes,yes,no,yes,excellent,bad,mediocre,very_bad,bad,mediocre,one_to_three,D
STUDENT609,MS,F,U,GT3,T,low,mid,at_home,at_home,course,father,medium,medium,none,no,yes,no,no,yes,no,no,no,good,very_bad,very_bad,very_bad,very_bad,good,none,C
STUDENT610,MS,F,R,GT3,A,low,low,at_home,at_home,course,other,medium,medium,high,no,yes,no,yes,yes,no,no,yes,mediocre,excellent,good,very_bad,good,very_bad,none,F
STUDENT611,MS,F,R,GT3,T,mid,mid,services,other,home,mother,medium,high,none,no,no,no,no,yes,yes,yes,yes,good,bad,very_bad,very_bad,very_bad,good,four_to_six,B
STUDENT612,MS,M,R,GT3,T,high,mid,services,other,home,mother,medium,medium,low,no,yes,yes,yes,no,yes,yes,yes,good,excellent,excellent,very_bad,mediocre,bad,four_to_six,D
STUDENT613,MS,F,U,GT3,T,mid,mid,services,services,course,father,low,medium,none,no,yes,no,no,yes,yes,no,yes,excellent,mediocre,good,very_bad,very_bad,excellent,none,D
STUDENT614,MS,F,R,GT3,T,high,high,teacher,services,other,father,medium,medium,none,no,yes,yes,yes,yes,yes,yes,no,good,mediocre,mediocre,very_bad,bad,excellent,one_to_three,C
STUDENT615,MS,F,U,LE3,A,mid,mid,services,other,reputation,mother,medium,medium,none,no,no,no,no,yes,yes,no,yes,very_bad,bad,mediocre,very_bad,bad,excellent,none,B
STUDENT616,MS,M,U,LE3,T,low,low,other,services,home,father,medium,low,none,no,no,no,no,no,yes,yes,yes,mediocre,mediocre,bad,very_bad,bad,mediocre,one_to_three,B
STUDENT617,MS,F,U,LE3,T,low,low,at_home,services,course,father,medium,high,none,no,no,no,no,yes,yes,yes,no,excellent,mediocre,bad,very_bad,very_bad,good,none,A+
STUDENT618,MS,F,R,LE3,A,low,mid,at_home,other,course,mother,high,medium,none,no,no,no,no,yes,yes,no,yes,good,mediocre,good,very_bad,good,excellent,none,B
STUDENT619,MS,F,U,GT3,T,mid,mid,services,services,other,mother,medium,medium,none,no,yes,no,no,yes,yes,yes,yes,good,mediocre,bad,very_bad,mediocre,mediocre,four_to_six,C
STUDENT620,MS,F,U,LE3,T,high,high,at_home,at_home,course,mother,low,medium,none,no,yes,no,yes,yes,yes,yes,yes,bad,mediocre,good,very_bad,very_bad,very_bad,four_to_six,B
STUDENT621,MS,F,R,GT3,T,low,mid,other,services,course,father,medium,medium,none,no,no,no,no,no,yes,no,no,mediocre,bad,bad,very_bad,bad,mediocre,none,C
STUDENT622,MS,M,R,GT3,T,low,mid,at_home,other,course,mother,medium,medium,none,no,yes,yes,no,yes,yes,no,no,mediocre,mediocre,good,bad,good,mediocre,none,F
STUDENT623,MS,M,U,LE3,T,high,high,teacher,services,other,mother,medium,high,none,no,no,no,no,yes,yes,yes,yes,good,bad,bad,bad,bad,excellent,none,A
STUDENT624,MS,F,R,GT3,T,low,low,other,services,reputation,mother,high,low,low,no,yes,no,no,yes,yes,yes,yes,excellent,bad,very_bad,very_bad,bad,very_bad,none,F
STUDENT625,MS,F,U,GT3,T,mid,mid,at_home,services,course,father,medium,low,none,no,yes,no,no,yes,yes,yes,yes,excellent,bad,mediocre,very_bad,bad,good,none,D
STUDENT626,MS,F,R,GT3,T,high,high,other,teacher,other,father,high,medium,none,no,yes,no,no,no,yes,yes,yes,mediocre,bad,bad,good,bad,excellent,none,F
STUDENT627,MS,M,R,LE3,T,low,mid,at_home,services,other,father,high,low,none,no,yes,no,yes,yes,no,yes,yes,good,mediocre,mediocre,bad,mediocre,mediocre,one_to_three,D
STUDENT628,MS,F,U,GT3,T,mid,mid,other,at_home,home,mother,low,high,none,no,no,no,yes,yes,yes,no,yes,mediocre,good,mediocre,very_bad,very_bad,mediocre,more_than_ten,C
STUDENT629,MS,F,R,GT3,T,low,mid,other,other,course,mother,low,low,none,no,no,no,yes,yes,yes,yes,no,mediocre,excellent,excellent,very_bad,mediocre,very_bad,four_to_six,F
STUDENT630,MS,F,R,LE3,T,high,high,other,other,reputation,mother,medium,high,none,no,no,no,no,yes,yes,yes,no,excellent,good,good,very_bad,very_bad,very_bad,none,A
STUDENT631,MS,F,R,GT3,T,low,low,other,other,home,mother,very_high,high,none,no,no,no,no,yes,yes,yes,no,good,mediocre,bad,very_bad,bad,good,four_to_six,C
STUDENT632,MS,F,R,GT3,T,low,low,at_home,other,course,other,medium,medium,low,no,yes,no,no,yes,yes,yes,yes,good,mediocre,mediocre,very_bad,very_bad,mediocre,four_to_six,F
STUDENT633,MS,F,R,LE3,T,high,high,teacher,services,course,mother,low,medium,none,no,no,no,yes,yes,yes,yes,no,excellent,good,mediocre,mediocre,good,bad,one_to_three,B
STUDENT634,MS,F,U,GT3,T,mid,mid,other,other,home,mother,low,medium,none,no,no,no,no,yes,yes,yes,yes,good,very_bad,mediocre,very_bad,bad,very_bad,one_to_three,A
STUDENT635,MS,F,R,GT3,T,mid,low,at_home,other,reputation,mother,low,medium,none,no,yes,no,yes,no,yes,yes,no,good,excellent,good,bad,mediocre,very_bad,more_than_ten,F
STUDENT636,MS,M,U,GT3,T,high,high,teacher,teacher,home,father,low,medium,none,no,no,no,yes,no,yes,yes,no,mediocre,bad,good,very_bad,good,bad,four_to_six,A+
STUDENT637,MS,M,R,GT3,T,mid,low,other,other,other,mother,medium,low,none,no,no,no,yes,no,yes,yes,yes,good,good,mediocre,very_bad,mediocre,excellent,none,F
STUDENT638,MS,M,U,GT3,T,mid,mid,other,services,home,father,medium,medium,none,no,no,no,yes,yes,yes,yes,no,good,good,mediocre,very_bad,very_bad,mediocre,four_to_six,A
STUDENT639,MS,M,R,GT3,T,low,low,other,services,other,mother,medium,low,low,no,no,no,no,yes,yes,no,no,good,mediocre,bad,very_bad,mediocre,excellent,none,F
STUDENT640,MS,M,R,GT3,T,high,mid,other,other,home,father,medium,low,low,no,no,yes,no,yes,yes,no,no,excellent,good,mediocre,good,mediocre,mediocre,none,F
STUDENT641,MS,F,R,GT3,T,mid,mid,at_home,other,other,mother,medium,high,none,no,no,no,no,yes,yes,no,no,excellent,mediocre,mediocre,very_bad,mediocre,good,none,B
STUDENT642,MS,F,U,GT3,T,high,mid,teacher,other,other,mother,medium,medium,none,no,no,no,no,yes,yes,yes,no,excellent,excellent,good,very_bad,very_bad,very_bad,none,D
STUDENT643,MS,F,R,GT3,T,high,high,teacher,at_home,reputation,mother,high,low,none,no,yes,no,yes,yes,yes,yes,yes,good,good,mediocre,bad,bad,excellent,four_to_six,D
STUDENT644,MS,F,R,GT3,T,mid,mid,services,other,course,mother,low,high,low,no,no,no,yes,no,yes,yes,no,excellent,good,bad,very_bad,bad,excellent,four_to_six,D
STUDENT645,MS,F,U,LE3,T,mid,low,teacher,services,course,mother,low,medium,none,no,yes,no,no,yes,yes,yes,no,good,mediocre,good,very_bad,very_bad,very_bad,four_to_six,A
STUDENT646,MS,F,U,GT3,T,low,low,other,other,course,mother,medium,medium,none,no,no,no,yes,yes,yes,no,no,very_bad,very_bad,very_bad,very_bad,very_bad,excellent,four_to_six,F
STUDENT647,MS,M,U,LE3,T,mid,low,services,services,course,mother,medium,low,none,no,no,no,no,no,yes,yes,no,bad,good,excellent,mediocre,good,bad,four_to_six,D
STUDENT648,MS,M,R,LE3,T,mid,mid,services,other,course,mother,high,low,none,no,no,no,no,no,yes,yes,no,good,good,very_bad,mediocre,good,excellent,four_to_six,D
